epsilon,simNums,times,chosenArms,rewards,cumulativeRewards
0.2,7,174,1,0,135
0.2,7,175,3,1,136
0.2,7,176,3,0,136
0.2,7,177,0,0,136
0.2,7,178,2,0,136
0.2,7,179,4,1,137
0.2,7,180,4,1,138
0.2,7,181,4,1,139
0.2,7,182,4,0,139
0.2,7,183,4,1,140
0.2,7,184,4,0,140
0.2,7,185,4,1,141
0.2,7,186,4,1,142
0.2,7,187,4,1,143
0.2,7,188,4,1,144
0.2,7,189,4,1,145
0.2,7,190,4,1,146
0.2,7,191,4,1,147
0.2,7,192,4,1,148
0.2,7,193,4,1,149
0.2,7,194,4,1,150
0.2,7,195,4,1,151
0.2,7,196,4,1,152
0.2,7,197,4,1,153
0.2,7,198,4,1,154
0.2,7,199,4,1,155
0.2,7,200,4,1,156
0.2,7,201,4,1,157
0.2,7,202,4,1,158
0.2,7,203,4,1,159
0.2,7,204,4,1,160
0.2,7,205,4,1,161
0.2,7,206,4,1,162
0.2,7,207,4,1,163
0.2,7,208,3,1,164
0.2,7,209,3,0,164
0.2,7,210,4,1,165
0.2,7,211,4,1,166
0.2,7,212,4,1,167
0.2,7,213,4,0,167
0.2,7,214,4,1,168
0.2,7,215,4,1,169
0.2,7,216,4,1,170
0.2,7,217,4,1,171
0.2,7,218,4,1,172
0.2,7,219,4,1,173
0.2,7,220,4,1,174
0.2,7,221,4,1,175
0.2,7,222,4,1,176
0.2,7,223,4,1,177
0.2,7,224,4,1,178
0.2,7,225,4,1,179
0.2,7,226,4,1,180
0.2,7,227,4,1,181
0.2,7,228,4,1,182
0.2,7,229,4,1,183
0.2,7,230,4,1,184
0.2,7,231,4,1,185
0.2,7,232,4,1,186
0.2,7,233,4,1,187
0.2,7,234,4,1,188
0.2,7,235,4,1,189
0.2,7,236,4,1,190
0.2,7,237,4,1,191
0.2,7,238,4,1,192
0.2,7,239,4,1,193
0.2,7,240,1,0,193
0.2,7,241,4,1,194
0.2,7,242,4,1,195
0.2,7,243,4,0,195
0.2,7,244,4,1,196
0.2,7,245,4,1,197
0.2,7,246,4,1,198
0.2,7,247,4,1,199
0.2,7,248,0,0,199
0.2,7,249,2,0,199
0.2,7,250,3,0,199
0.2,8,1,0,0,0
0.2,8,2,1,1,1
0.2,8,3,2,0,1
0.2,8,4,3,0,1
0.2,8,5,4,1,2
0.2,8,6,1,0,2
0.2,8,7,4,1,3
0.2,8,8,4,1,4
0.2,8,9,4,1,5
0.2,8,10,0,0,5
0.2,8,11,2,1,6
0.2,8,12,3,0,6
0.2,8,13,4,1,7
0.2,8,14,1,0,7
0.2,8,15,2,0,7
0.2,8,16,4,0,7
0.2,8,17,4,1,8
0.2,8,18,4,1,9
0.2,8,19,4,1,10
0.2,8,20,1,0,10
0.2,8,21,2,0,10
0.2,8,22,0,0,10
0.2,8,23,3,0,10
0.2,8,24,4,0,10
0.2,8,25,4,1,11
0.2,8,26,4,1,12
0.2,8,27,4,1,13
0.2,8,28,4,1,14
0.2,8,29,4,1,15
0.2,8,30,1,0,15
0.2,8,31,2,0,15
0.2,8,32,4,1,16
0.2,8,33,4,1,17
0.2,8,34,0,1,18
0.2,8,35,0,0,18
0.2,8,36,3,0,18
0.2,8,37,4,1,19
0.2,8,38,4,1,20
0.2,8,39,4,1,21
0.2,8,40,4,1,22
0.2,8,41,4,1,23
0.2,8,42,4,1,24
0.2,8,43,4,1,25
0.2,8,44,4,1,26
0.2,8,45,4,0,26
0.2,8,46,0,0,26
0.2,8,47,1,0,26
0.2,8,48,2,0,26
0.2,8,49,4,0,26
0.2,8,50,3,1,27
0.2,8,51,3,0,27
0.2,8,52,4,1,28
0.2,8,53,4,1,29
0.2,8,54,4,0,29
0.2,8,55,4,1,30
0.2,8,56,4,1,31
0.2,8,57,4,1,32
0.2,8,58,4,1,33
0.2,8,59,4,0,33
0.2,8,60,0,0,33
0.2,8,61,1,0,33
0.2,8,62,2,0,33
0.2,8,63,3,0,33
0.2,8,64,4,1,34
0.2,8,65,4,1,35
0.2,8,66,4,1,36
0.2,8,67,4,1,37
0.2,8,68,4,1,38
0.2,8,69,4,1,39
0.2,8,70,4,1,40
0.2,8,71,4,1,41
0.2,8,72,4,1,42
0.2,8,73,4,1,43
0.2,8,74,4,1,44
0.2,8,75,4,1,45
0.2,8,76,4,1,46
0.2,8,77,4,1,47
0.2,8,78,4,1,48
0.2,8,79,4,0,48
0.2,8,80,4,1,49
0.2,8,81,4,1,50
0.2,8,82,4,1,51
0.2,8,83,4,1,52
0.2,8,84,4,1,53
0.2,8,85,4,1,54
0.2,8,86,4,1,55
0.2,8,87,4,1,56
0.2,8,88,0,0,56
0.2,8,89,1,0,56
0.2,8,90,2,0,56
0.2,8,91,3,0,56
0.2,8,92,4,1,57
0.2,8,93,4,1,58
0.2,8,94,4,0,58
0.2,8,95,4,1,59
0.2,8,96,4,1,60
0.2,8,97,4,1,61
0.2,8,98,4,1,62
0.2,8,99,4,1,63
0.2,8,100,4,1,64
0.2,8,101,4,0,64
0.2,8,102,4,1,65
0.2,8,103,4,0,65
0.2,8,104,4,1,66
0.2,8,105,4,1,67
0.2,8,106,4,1,68
0.2,8,107,4,1,69
0.2,8,108,4,1,70
0.2,8,109,4,1,71
0.2,8,110,4,1,72
0.2,8,111,4,1,73
0.2,8,112,4,1,74
0.2,8,113,4,1,75
0.2,8,114,4,1,76
0.2,8,115,4,1,77
0.2,8,116,4,1,78
0.2,8,117,4,0,78
0.2,8,118,0,0,78
0.2,8,119,1,0,78
0.2,8,120,2,0,78
0.2,8,121,3,1,79
0.2,8,122,3,0,79
0.2,8,123,4,0,79
0.2,8,124,4,1,80
0.2,8,125,4,1,81
0.2,8,126,4,1,82
0.2,8,127,4,1,83
0.2,8,128,4,1,84
0.2,8,129,4,1,85
0.2,8,130,4,1,86
0.2,8,131,4,1,87
0.2,8,132,4,1,88
0.2,8,133,4,1,89
0.2,8,134,4,1,90
0.2,8,135,4,1,91
0.2,8,136,4,1,92
0.2,8,137,4,1,93
0.2,8,138,4,1,94
0.2,8,139,4,1,95
0.2,8,140,3,0,95
0.2,8,141,4,1,96
0.2,8,142,4,1,97
0.2,8,143,4,1,98
0.2,8,144,4,1,99
0.2,8,145,4,0,99
0.2,8,146,4,1,100
0.2,8,147,4,1,101
0.2,8,148,4,1,102
0.2,8,149,4,1,103
0.2,8,150,4,1,104
0.2,8,151,4,1,105
0.2,8,152,4,1,106
0.2,8,153,4,1,107
0.2,8,154,4,1,108
0.2,8,155,4,1,109
0.2,8,156,4,1,110
0.2,8,157,4,1,111
0.2,8,158,4,1,112
0.2,8,159,4,1,113
0.2,8,160,4,1,114
0.2,8,161,4,1,115
0.2,8,162,4,1,116
0.2,8,163,4,1,117
0.2,8,164,4,1,118
0.2,8,165,4,1,119
0.2,8,166,4,1,120
0.2,8,167,4,0,120
0.2,8,168,0,1,121
0.2,8,169,0,0,121
0.2,8,170,1,0,121
0.2,8,171,2,0,121
0.2,8,172,4,1,122
0.2,8,173,4,1,123
0.2,8,174,4,1,124
0.2,8,175,4,0,124
0.2,8,176,4,1,125
0.2,8,177,4,1,126
0.2,8,178,4,1,127
0.2,8,179,4,1,128
0.2,8,180,4,1,129
0.2,8,181,4,1,130
0.2,8,182,4,1,131
0.2,8,183,4,1,132
0.2,8,184,4,1,133
0.2,8,185,4,1,134
0.2,8,186,4,0,134
0.2,8,187,4,1,135
0.2,8,188,4,1,136
0.2,8,189,4,1,137
0.2,8,190,4,1,138
0.2,8,191,0,0,138
0.2,8,192,3,0,138
0.2,8,193,4,1,139
0.2,8,194,4,1,140
0.2,8,195,4,1,141
0.2,8,196,4,1,142
0.2,8,197,4,1,143
0.2,8,198,4,1,144
0.2,8,199,4,1,145
0.2,8,200,4,1,146
0.2,8,201,4,1,147
0.2,8,202,4,1,148
0.2,8,203,4,1,149
0.2,8,204,4,0,149
0.2,8,205,4,1,150
0.2,8,206,4,0,150
0.2,8,207,4,1,151
0.2,8,208,4,1,152
0.2,8,209,4,1,153
0.2,8,210,4,1,154
0.2,8,211,4,1,155
0.2,8,212,4,1,156
0.2,8,213,4,1,157
0.2,8,214,4,1,158
0.2,8,215,4,1,159
0.2,8,216,4,1,160
0.2,8,217,4,0,160
0.2,8,218,4,1,161
0.2,8,219,4,1,162
0.2,8,220,4,1,163
0.2,8,221,4,1,164
0.2,8,222,4,1,165
0.2,8,223,4,0,165
0.2,8,224,1,0,165
0.2,8,225,2,0,165
0.2,8,226,4,1,166
0.2,8,227,4,1,167
0.2,8,228,4,1,168
0.2,8,229,4,1,169
0.2,8,230,4,1,170
0.2,8,231,4,0,170
0.2,8,232,4,1,171
0.2,8,233,4,1,172
0.2,8,234,4,1,173
0.2,8,235,4,1,174
0.2,8,236,4,0,174
0.2,8,237,4,1,175
0.2,8,238,4,1,176
0.2,8,239,4,1,177
0.2,8,240,4,1,178
0.2,8,241,4,1,179
0.2,8,242,4,1,180
0.2,8,243,4,1,181
0.2,8,244,4,1,182
0.2,8,245,4,1,183
0.2,8,246,4,1,184
0.2,8,247,4,1,185
0.2,8,248,0,0,185
0.2,8,249,3,0,185
0.2,8,250,4,1,186
0.2,9,1,0,0,0
0.2,9,2,1,0,0
0.2,9,3,2,0,0
0.2,9,4,3,0,0
0.2,9,5,4,0,0
0.2,9,6,0,0,0
0.2,9,7,1,0,0
0.2,9,8,2,0,0
0.2,9,9,3,0,0
0.2,9,10,4,1,1
0.2,9,11,4,1,2
0.2,9,12,4,1,3
0.2,9,13,4,0,3
0.2,9,14,4,1,4
0.2,9,15,0,0,4
0.2,9,16,1,1,5
0.2,9,17,1,0,5
0.2,9,18,2,0,5
0.2,9,19,3,0,5
0.2,9,20,4,1,6
0.2,9,21,4,1,7
0.2,9,22,4,1,8
0.2,9,23,4,1,9
0.2,9,24,4,1,10
0.2,9,25,4,1,11
0.2,9,26,4,1,12
0.2,9,27,4,1,13
0.2,9,28,4,1,14
0.2,9,29,1,0,14
0.2,9,30,4,1,15
0.2,9,31,4,1,16
0.2,9,32,4,1,17
0.2,9,33,0,0,17
0.2,9,34,2,0,17
0.2,9,35,3,0,17
0.2,9,36,4,1,18
0.2,9,37,4,0,18
0.2,9,38,4,1,19
0.2,9,39,4,1,20
0.2,9,40,4,1,21
0.2,9,41,4,1,22
0.2,9,42,4,1,23
0.2,9,43,4,1,24
0.2,9,44,1,0,24
0.2,9,45,4,1,25
0.2,9,46,4,1,26
0.2,9,47,4,0,26
0.2,9,48,0,0,26
0.2,9,49,2,0,26
0.2,9,50,3,0,26
0.2,9,51,4,0,26
0.2,9,52,4,1,27
0.2,9,53,4,1,28
0.2,9,54,4,1,29
0.2,9,55,4,1,30
0.2,9,56,4,1,31
0.2,9,57,4,0,31
0.2,9,58,1,0,31
0.2,9,59,4,1,32
0.2,9,60,4,1,33
0.2,9,61,4,1,34
0.2,9,62,4,1,35
0.2,9,63,4,1,36
0.2,9,64,4,1,37
0.2,9,65,4,1,38
0.2,9,66,4,1,39
0.2,9,67,4,1,40
0.2,9,68,4,0,40
0.2,9,69,0,0,40
0.2,9,70,2,0,40
0.2,9,71,3,0,40
0.2,9,72,4,1,41
0.2,9,73,4,1,42
0.2,9,74,4,1,43
0.2,9,75,4,1,44
0.2,9,76,4,1,45
0.2,9,77,4,1,46
0.2,9,78,4,1,47
0.2,9,79,4,1,48
0.2,9,80,4,1,49
0.2,9,81,4,1,50
0.2,9,82,4,1,51
0.2,9,83,4,1,52
0.2,9,84,4,1,53
0.2,9,85,4,1,54
0.2,9,86,1,0,54
0.2,9,87,4,1,55
0.2,9,88,4,1,56
0.2,9,89,4,1,57
0.2,9,90,4,1,58
0.2,9,91,4,1,59
0.2,9,92,4,0,59
0.2,9,93,4,1,60
0.2,9,94,4,0,60
0.2,9,95,4,1,61
0.2,9,96,4,1,62
0.2,9,97,0,0,62
0.2,9,98,2,0,62
0.2,9,99,3,0,62
0.2,9,100,4,1,63
0.2,9,101,4,1,64
0.2,9,102,4,1,65
0.2,9,103,4,1,66
0.2,9,104,4,1,67
0.2,9,105,4,1,68
0.2,9,106,4,1,69
0.2,9,107,4,1,70
0.2,9,108,4,1,71
0.2,9,109,4,1,72
0.2,9,110,4,0,72
0.2,9,111,4,1,73
0.2,9,112,4,0,73
0.2,9,113,1,0,73
0.2,9,114,4,1,74
0.2,9,115,4,1,75
0.2,9,116,4,1,76
0.2,9,117,4,1,77
0.2,9,118,4,1,78
0.2,9,119,4,1,79
0.2,9,120,4,1,80
0.2,9,121,4,1,81
0.2,9,122,4,1,82
0.2,9,123,4,1,83
0.2,9,124,4,1,84
0.2,9,125,4,0,84
0.2,9,126,4,1,85
0.2,9,127,4,0,85
0.2,9,128,4,1,86
0.2,9,129,4,1,87
0.2,9,130,4,1,88
0.2,9,131,4,1,89
0.2,9,132,4,1,90
0.2,9,133,4,1,91
0.2,9,134,0,0,91
0.2,9,135,2,0,91
0.2,9,136,3,0,91
0.2,9,137,4,1,92
0.2,9,138,4,1,93
0.2,9,139,4,1,94
0.2,9,140,4,1,95
0.2,9,141,4,1,96
0.2,9,142,4,1,97
0.2,9,143,4,1,98
0.2,9,144,4,1,99
0.2,9,145,4,1,100
0.2,9,146,4,1,101
0.2,9,147,4,1,102
0.2,9,148,4,1,103
0.2,9,149,4,1,104
0.2,9,150,4,1,105
0.2,9,151,4,1,106
0.2,9,152,4,1,107
0.2,9,153,4,1,108
0.2,9,154,4,1,109
0.2,9,155,4,0,109
0.2,9,156,4,0,109
0.2,9,157,1,0,109
0.2,9,158,4,0,109
0.2,9,159,4,1,110
0.2,9,160,4,1,111
0.2,9,161,4,1,112
0.2,9,162,4,1,113
0.2,9,163,4,1,114
0.2,9,164,4,1,115
0.2,9,165,4,1,116
0.2,9,166,4,1,117
0.2,9,167,4,1,118
0.2,9,168,4,1,119
0.2,9,169,4,0,119
0.2,9,170,4,1,120
0.2,9,171,4,1,121
0.2,9,172,4,1,122
0.2,9,173,4,1,123
0.2,9,174,4,0,123
0.2,9,175,4,1,124
0.2,9,176,4,1,125
0.2,9,177,4,1,126
0.2,9,178,4,1,127
0.2,9,179,4,1,128
0.2,9,180,4,0,128
0.2,9,181,0,0,128
0.2,9,182,2,0,128
0.2,9,183,3,0,128
0.2,9,184,4,1,129
0.2,9,185,4,1,130
0.2,9,186,4,1,131
0.2,9,187,4,1,132
0.2,9,188,4,0,132
0.2,9,189,4,1,133
0.2,9,190,4,1,134
0.2,9,191,4,1,135
0.2,9,192,4,0,135
0.2,9,193,1,0,135
0.2,9,194,4,1,136
0.2,9,195,4,0,136
0.2,9,196,4,1,137
0.2,9,197,4,1,138
0.2,9,198,4,1,139
0.2,9,199,4,0,139
0.2,9,200,4,1,140
0.2,9,201,4,1,141
0.2,9,202,4,1,142
0.2,9,203,4,1,143
0.2,9,204,4,1,144
0.2,9,205,4,1,145
0.2,9,206,4,1,146
0.2,9,207,4,1,147
0.2,9,208,4,1,148
0.2,9,209,4,1,149
0.2,9,210,4,1,150
0.2,9,211,4,1,151
0.2,9,212,4,1,152
0.2,9,213,4,1,153
0.2,9,214,4,1,154
0.2,9,215,4,1,155
0.2,9,216,4,0,155
0.2,9,217,4,1,156
0.2,9,218,4,1,157
0.2,9,219,4,0,157
0.2,9,220,4,1,158
0.2,9,221,4,1,159
0.2,9,222,4,1,160
0.2,9,223,4,1,161
0.2,9,224,4,1,162
0.2,9,225,4,1,163
0.2,9,226,4,1,164
0.2,9,227,4,1,165
0.2,9,228,4,1,166
0.2,9,229,4,1,167
0.2,9,230,4,1,168
0.2,9,231,4,1,169
0.2,9,232,4,1,170
0.2,9,233,4,1,171
0.2,9,234,4,1,172
0.2,9,235,4,1,173
0.2,9,236,4,1,174
0.2,9,237,4,1,175
0.2,9,238,4,1,176
0.2,9,239,4,0,176
0.2,9,240,4,1,177
0.2,9,241,4,1,178
0.2,9,242,4,1,179
0.2,9,243,4,1,180
0.2,9,244,0,0,180
0.2,9,245,2,0,180
0.2,9,246,3,0,180
0.2,9,247,4,1,181
0.2,9,248,4,1,182
0.2,9,249,4,1,183
0.2,9,250,4,1,184
0.2,10,1,0,0,0
0.2,10,2,1,0,0
0.2,10,3,2,0,0
0.2,10,4,3,0,0
0.2,10,5,4,1,1
0.2,10,6,4,1,2
0.2,10,7,4,1,3
0.2,10,8,4,1,4
0.2,10,9,0,0,4
0.2,10,10,1,0,4
0.2,10,11,2,0,4
0.2,10,12,3,1,5
0.2,10,13,4,1,6
0.2,10,14,3,1,7
0.2,10,15,4,1,8
0.2,10,16,3,0,8
0.2,10,17,4,1,9
0.2,10,18,4,1,10
0.2,10,19,4,1,11
0.2,10,20,4,1,12
0.2,10,21,4,1,13
0.2,10,22,0,0,13
0.2,10,23,1,0,13
0.2,10,24,2,0,13
0.2,10,25,3,0,13
0.2,10,26,4,1,14
0.2,10,27,4,1,15
0.2,10,28,4,1,16
0.2,10,29,4,1,17
0.2,10,30,4,1,18
0.2,10,31,4,1,19
0.2,10,32,4,1,20
0.2,10,33,4,1,21
0.2,10,34,4,1,22
0.2,10,35,4,1,23
0.2,10,36,3,0,23
0.2,10,37,4,1,24
0.2,10,38,4,1,25
0.2,10,39,4,1,26
0.2,10,40,0,0,26
0.2,10,41,1,0,26
0.2,10,42,2,0,26
0.2,10,43,4,1,27
0.2,10,44,4,1,28
0.2,10,45,4,1,29
0.2,10,46,4,1,30
0.2,10,47,4,0,30
0.2,10,48,4,1,31
0.2,10,49,4,0,31
0.2,10,50,3,0,31
0.2,10,51,4,1,32
0.2,10,52,4,1,33
0.2,10,53,4,1,34
0.2,10,54,4,1,35
0.2,10,55,4,1,36
0.2,10,56,4,1,37
0.2,10,57,0,0,37
0.2,10,58,1,0,37
0.2,10,59,2,0,37
0.2,10,60,4,0,37
0.2,10,61,4,1,38
0.2,10,62,4,1,39
0.2,10,63,4,0,39
0.2,10,64,3,0,39
0.2,10,65,4,1,40
0.2,10,66,4,1,41
0.2,10,67,4,1,42
0.2,10,68,4,1,43
0.2,10,69,4,1,44
0.2,10,70,4,1,45
0.2,10,71,4,1,46
0.2,10,72,4,1,47
0.2,10,73,4,1,48
0.2,10,74,4,1,49
0.2,10,75,4,1,50
0.2,10,76,4,1,51
0.2,10,77,4,0,51
0.2,10,78,0,0,51
0.2,10,79,1,0,51
0.2,10,80,2,0,51
0.2,10,81,4,1,52
0.2,10,82,4,0,52
0.2,10,83,3,0,52
0.2,10,84,4,1,53
0.2,10,85,4,1,54
0.2,10,86,4,1,55
0.2,10,87,4,1,56
0.2,10,88,4,1,57
0.2,10,89,4,1,58
0.2,10,90,4,1,59
0.2,10,91,4,1,60
0.2,10,92,4,1,61
0.2,10,93,4,1,62
0.2,10,94,4,1,63
0.2,10,95,4,1,64
0.2,10,96,4,1,65
0.2,10,97,4,1,66
0.2,10,98,4,1,67
0.2,10,99,4,1,68
0.2,10,100,4,1,69
0.2,10,101,4,1,70
0.2,10,102,4,1,71
0.2,10,103,4,1,72
0.2,10,104,4,1,73
0.2,10,105,4,1,74
0.2,10,106,4,1,75
0.2,10,107,4,1,76
0.2,10,108,4,1,77
0.2,10,109,4,1,78
0.2,10,110,4,0,78
0.2,10,111,4,1,79
0.2,10,112,0,0,79
0.2,10,113,1,1,80
0.2,10,114,1,0,80
0.2,10,115,2,0,80
0.2,10,116,4,1,81
0.2,10,117,4,1,82
0.2,10,118,4,1,83
0.2,10,119,3,1,84
0.2,10,120,3,0,84
0.2,10,121,4,1,85
0.2,10,122,4,1,86
0.2,10,123,4,1,87
0.2,10,124,4,0,87
0.2,10,125,4,1,88
0.2,10,126,4,1,89
0.2,10,127,4,1,90
0.2,10,128,4,1,91
0.2,10,129,4,1,92
0.2,10,130,4,1,93
0.2,10,131,4,1,94
0.2,10,132,4,1,95
0.2,10,133,4,0,95
0.2,10,134,1,0,95
0.2,10,135,4,1,96
0.2,10,136,4,1,97
0.2,10,137,4,1,98
0.2,10,138,4,1,99
0.2,10,139,4,1,100
0.2,10,140,4,1,101
0.2,10,141,3,0,101
0.2,10,142,4,1,102
0.2,10,143,4,1,103
0.2,10,144,4,1,104
0.2,10,145,4,1,105
0.2,10,146,4,1,106
0.2,10,147,4,1,107
0.2,10,148,4,1,108
0.2,10,149,4,1,109
0.2,10,150,4,1,110
0.2,10,151,4,1,111
0.2,10,152,4,1,112
0.2,10,153,4,1,113
0.2,10,154,4,1,114
0.2,10,155,4,1,115
0.2,10,156,4,1,116
0.2,10,157,4,1,117
0.2,10,158,4,1,118
0.2,10,159,4,1,119
0.2,10,160,4,1,120
0.2,10,161,4,1,121
0.2,10,162,4,1,122
0.2,10,163,4,1,123
0.2,10,164,4,1,124
0.2,10,165,4,1,125
0.2,10,166,4,1,126
0.2,10,167,4,1,127
0.2,10,168,4,1,128
0.2,10,169,0,0,128
0.2,10,170,2,0,128
0.2,10,171,4,1,129
0.2,10,172,4,1,130
0.2,10,173,4,1,131
0.2,10,174,4,1,132
0.2,10,175,4,1,133
0.2,10,176,4,1,134
0.2,10,177,4,1,135
0.2,10,178,4,1,136
0.2,10,179,4,1,137
0.2,10,180,4,1,138
0.2,10,181,4,1,139
0.2,10,182,4,1,140
0.2,10,183,4,1,141
0.2,10,184,4,1,142
0.2,10,185,4,1,143
0.2,10,186,4,1,144
0.2,10,187,4,1,145
0.2,10,188,4,1,146
0.2,10,189,4,1,147
0.2,10,190,4,1,148
0.2,10,191,4,1,149
0.2,10,192,4,1,150
0.2,10,193,4,1,151
0.2,10,194,4,1,152
0.2,10,195,4,1,153
0.2,10,196,4,1,154
0.2,10,197,4,1,155
0.2,10,198,4,1,156
0.2,10,199,4,1,157
0.2,10,200,4,1,158
0.2,10,201,4,1,159
0.2,10,202,4,1,160
0.2,10,203,4,1,161
0.2,10,204,4,1,162
0.2,10,205,4,1,163
0.2,10,206,1,0,163
0.2,10,207,4,1,164
0.2,10,208,4,1,165
0.2,10,209,4,1,166
0.2,10,210,4,1,167
0.2,10,211,4,1,168
0.2,10,212,4,1,169
0.2,10,213,4,1,170
0.2,10,214,4,1,171
0.2,10,215,4,1,172
0.2,10,216,3,0,172
0.2,10,217,4,1,173
0.2,10,218,4,1,174
0.2,10,219,4,1,175
0.2,10,220,4,1,176
0.2,10,221,4,1,177
0.2,10,222,4,1,178
0.2,10,223,4,1,179
0.2,10,224,4,1,180
0.2,10,225,4,1,181
0.2,10,226,4,1,182
0.2,10,227,4,1,183
0.2,10,228,4,1,184
0.2,10,229,4,1,185
0.2,10,230,4,1,186
0.2,10,231,4,1,187
0.2,10,232,4,1,188
0.2,10,233,4,1,189
0.2,10,234,4,0,189
0.2,10,235,4,1,190
0.2,10,236,4,1,191
0.2,10,237,4,1,192
0.2,10,238,4,1,193
0.2,10,239,4,1,194
0.2,10,240,4,0,194
0.2,10,241,4,0,194
0.2,10,242,4,1,195
0.2,10,243,4,1,196
0.2,10,244,4,1,197
0.2,10,245,4,1,198
0.2,10,246,4,1,199
0.2,10,247,0,0,199
0.2,10,248,2,0,199
0.2,10,249,4,1,200
0.2,10,250,4,1,201
0.2,11,1,0,0,0
0.2,11,2,1,0,0
0.2,11,3,2,0,0
0.2,11,4,3,0,0
0.2,11,5,4,1,1
0.2,11,6,4,0,1
0.2,11,7,0,0,1
0.2,11,8,1,0,1
0.2,11,9,2,0,1
0.2,11,10,3,1,2
0.2,11,11,3,0,2
0.2,11,12,4,1,3
0.2,11,13,4,1,4
0.2,11,14,4,1,5
0.2,11,15,4,0,5
0.2,11,16,3,0,5
0.2,11,17,0,0,5
0.2,11,18,1,0,5
0.2,11,19,2,0,5
0.2,11,20,4,1,6
0.2,11,21,4,1,7
0.2,11,22,4,1,8
0.2,11,23,4,0,8
0.2,11,24,3,0,8
0.2,11,25,4,1,9
0.2,11,26,4,1,10
0.2,11,27,4,1,11
0.2,11,28,0,0,11
0.2,11,29,1,0,11
0.2,11,30,2,0,11
0.2,11,31,4,1,12
0.2,11,32,4,1,13
0.2,11,33,4,1,14
0.2,11,34,4,1,15
0.2,11,35,4,1,16
0.2,11,36,4,1,17
0.2,11,37,4,1,18
0.2,11,38,4,1,19
0.2,11,39,4,1,20
0.2,11,40,4,1,21
0.2,11,41,4,1,22
0.2,11,42,4,1,23
0.2,11,43,4,0,23
0.2,11,44,3,0,23
0.2,11,45,4,0,23
0.2,11,46,0,0,23
0.2,11,47,1,0,23
0.2,11,48,2,0,23
0.2,11,49,4,1,24
0.2,11,50,4,1,25
0.2,11,51,4,1,26
0.2,11,52,4,1,27
0.2,11,53,4,1,28
0.2,11,54,4,1,29
0.2,11,55,4,1,30
0.2,11,56,4,1,31
0.2,11,57,4,1,32
0.2,11,58,4,1,33
0.2,11,59,4,1,34
0.2,11,60,3,0,34
0.2,11,61,4,1,35
0.2,11,62,4,0,35
0.2,11,63,4,1,36
0.2,11,64,4,1,37
0.2,11,65,4,1,38
0.2,11,66,4,1,39
0.2,11,67,4,1,40
0.2,11,68,4,1,41
0.2,11,69,0,0,41
0.2,11,70,1,0,41
0.2,11,71,2,0,41
0.2,11,72,4,1,42
0.2,11,73,4,1,43
0.2,11,74,4,1,44
0.2,11,75,4,0,44
0.2,11,76,4,1,45
0.2,11,77,4,1,46
0.2,11,78,4,1,47
0.2,11,79,4,1,48
0.2,11,80,4,1,49
0.2,11,81,4,1,50
0.2,11,82,4,1,51
0.2,11,83,4,1,52
0.2,11,84,4,1,53
0.2,11,85,4,1,54
0.2,11,86,3,0,54
0.2,11,87,4,1,55
0.2,11,88,4,1,56
0.2,11,89,4,1,57
0.2,11,90,4,1,58
0.2,11,91,4,1,59
0.2,11,92,4,1,60
0.2,11,93,4,1,61
0.2,11,94,4,1,62
0.2,11,95,4,1,63
0.2,11,96,4,1,64
0.2,11,97,4,1,65
0.2,11,98,4,0,65
0.2,11,99,4,1,66
0.2,11,100,4,1,67
0.2,11,101,4,1,68
0.2,11,102,4,1,69
0.2,11,103,4,1,70
0.2,11,104,4,1,71
0.2,11,105,0,0,71
0.2,11,106,1,1,72
0.2,11,107,1,0,72
0.2,11,108,2,0,72
0.2,11,109,4,1,73
0.2,11,110,4,1,74
0.2,11,111,4,1,75
0.2,11,112,4,1,76
0.2,11,113,4,1,77
0.2,11,114,4,1,78
0.2,11,115,4,1,79
0.2,11,116,4,1,80
0.2,11,117,4,0,80
0.2,11,118,4,1,81
0.2,11,119,4,1,82
0.2,11,120,4,1,83
0.2,11,121,4,1,84
0.2,11,122,4,1,85
0.2,11,123,4,1,86
0.2,11,124,4,1,87
0.2,11,125,4,1,88
0.2,11,126,4,1,89
0.2,11,127,1,0,89
0.2,11,128,3,0,89
0.2,11,129,4,1,90
0.2,11,130,4,1,91
0.2,11,131,4,1,92
0.2,11,132,4,0,92
0.2,11,133,4,1,93
0.2,11,134,4,1,94
0.2,11,135,4,1,95
0.2,11,136,4,1,96
0.2,11,137,4,1,97
0.2,11,138,4,1,98
0.2,11,139,4,0,98
0.2,11,140,4,1,99
0.2,11,141,4,1,100
0.2,11,142,4,1,101
0.2,11,143,4,1,102
0.2,11,144,4,1,103
0.2,11,145,4,1,104
0.2,11,146,4,1,105
0.2,11,147,4,0,105
0.2,11,148,0,0,105
0.2,11,149,2,0,105
0.2,11,150,4,1,106
0.2,11,151,4,1,107
0.2,11,152,4,1,108
0.2,11,153,4,1,109
0.2,11,154,4,1,110
0.2,11,155,4,1,111
0.2,11,156,4,1,112
0.2,11,157,4,1,113
0.2,11,158,4,1,114
0.2,11,159,4,1,115
0.2,11,160,4,1,116
0.2,11,161,4,1,117
0.2,11,162,4,1,118
0.2,11,163,4,1,119
0.2,11,164,4,1,120
0.2,11,165,4,1,121
0.2,11,166,4,1,122
0.2,11,167,4,1,123
0.2,11,168,4,1,124
0.2,11,169,4,1,125
0.2,11,170,4,1,126
